customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
7142,Tammie Carr,burtonphilip@example.net,KR,2024-11-03,Premium,1208.89
7143,Sarah Bennett,melissa64@example.com,AR,2022-04-17,Standard,788.16
7144,Shawn Stanley,david66@example.org,CV,2021-03-22,Standard,705.01
7145,Tracy Thomas,ywalker@example.net,LU,2022-12-30,Basic,2971.06
7146,David Lawson,xdurham@example.org,RW,2025-11-16,Basic,844.05
7147,Mr. Christopher Cobb Jr.,jennifer61@example.com,PK,2026-09-25,Standard,797.8
7148,Michael Paul,afuller@example.com,AT,2024-03-09,Standard,3826.86
7149,Brian Reeves,lisascott@example.net,MA,2025-05-21,Premium,3220.11
7150,Monica Thompson,brooke17@example.com,IR,2021-07-13,Basic,1624.69
7151,Jenny Turner,johnsoncaitlin@example.com,KH,2023-03-24,Premium,3881.12
7152,Tracey Sanchez,henryalexander@example.net,GY,2022-11-14,Basic,2408.44
7153,Phillip Montes,petersonmallory@example.net,SV,2024-06-28,Basic,2247.53
7154,Angelica Nichols,kbrown@example.com,FM,2020-03-29,Premium,2752.17
7155,Kimberly Jacobs MD,brownmegan@example.org,SR,2021-02-04,Basic,2326.4
7156,Shelly Rice,angelarios@example.org,IL,2024-12-26,Premium,4413.11
7157,Derek Huynh,fostercynthia@example.net,BZ,2020-04-30,Basic,1772.75
7158,Curtis Mitchell,james61@example.net,GB,2021-03-16,Standard,4752.49
7159,Donna Robertson,robertsonsamantha@example.com,TD,2024-09-09,Premium,1969.36
7160,Sean Aguilar,tward@example.com,WS,2022-11-14,Standard,652.9
7161,Phillip Sanchez,njones@example.net,US,2025-02-04,Standard,2186.96
7162,Keith Hall,katelyn44@example.com,SR,2023-08-04,Premium,4393.59
7163,Lisa Peterson,mmeadows@example.net,BH,2025-06-06,Basic,4340.98
7164,Lindsay Anderson,mirandaisabel@example.net,PA,2025-10-07,Standard,3816.45
7165,Edward Quinn,bcoleman@example.org,BE,2023-11-03,Premium,2661.91
7166,Thomas Jenkins,bwilliamson@example.org,BT,2022-02-24,Premium,4988.27
7167,Paul Gonzalez,randy36@example.net,ZW,2025-11-02,Basic,4802.7
7168,Nicholas Yoder,murphyaustin@example.net,HN,2021-12-31,Standard,1282.33
7169,Samuel Hernandez,jamesmorris@example.org,CM,2021-08-15,Basic,2523.21
7170,Cory Wood,ydavis@example.org,AM,2025-02-11,Basic,4819.9
7171,Eric Anderson,robinsonamanda@example.org,MU,2025-05-02,Standard,377.6
7172,Joanne Anderson,qjohnson@example.com,MZ,2023-01-09,Premium,4339.32
7173,Shirley Hall,lowebrendan@example.com,DZ,2021-11-09,Standard,4227.39
7174,Allen Cannon,kwilliams@example.com,PT,2023-07-04,Basic,1451.74
7175,Thomas Riggs,joshuabenton@example.com,BN,2021-11-01,Standard,3237.3
7176,Teresa Cox,yclark@example.org,NE,2022-06-09,Standard,2156.26
7177,Paul Chambers,ginalewis@example.org,ET,2024-01-27,Standard,4917.12
7178,Kathleen Simmons,scott08@example.org,NG,2020-02-17,Premium,163.34
7179,Grant Clark,tara06@example.org,SD,2023-07-26,Basic,4049.36
7180,Joseph Smith,kellyraymond@example.com,BZ,2024-04-24,Premium,2970.34
7181,Kelly Grant,brendajones@example.org,KR,2023-10-09,Premium,2996.31
7182,Kathleen Reed,zhall@example.net,KZ,2024-09-26,Basic,1402.2
7183,Timothy Maddox,zrandolph@example.net,CN,2025-11-08,Basic,2490.52
7184,Alexander Freeman,gsmith@example.com,SA,2023-09-11,Basic,4203.32
7185,Wesley Hall,andre82@example.com,GQ,2021-09-28,Standard,3072.48
7186,Steven Avila,jon83@example.com,ZW,2022-09-15,Basic,1974.68
7187,Lori Jackson,perkinsjesus@example.net,BD,2023-01-26,Basic,628.21
7188,Richard Wilkinson,julie98@example.org,AF,2022-02-02,Basic,4774.95
7189,Sandra Carson,ingramtaylor@example.net,GN,2025-04-05,Basic,565.08
7190,Michael Lawrence,katie76@example.org,AT,2025-12-30,Premium,1867.43
7191,Catherine Williams,carriejenkins@example.com,JP,2025-03-03,Basic,3575.6
7192,Sherry Richards,crystal38@example.net,AG,2024-06-01,Basic,2166.96
7193,Timothy Jenkins,scott16@example.com,SC,2025-06-27,Standard,3619.62
7194,Paula Chung,coopergina@example.net,KR,2020-03-30,Premium,1801.79
7195,Laurie Wood,sherylcarpenter@example.com,ST,2021-07-02,Standard,4275.94
7196,Gabriel Thompson,connorjoseph@example.com,SK,2020-01-15,Basic,4330.72
7197,Joseph Aguirre,leah18@example.com,BS,2025-05-01,Premium,4706.97
7198,Amy Garcia,rmccullough@example.com,KR,2022-04-21,Basic,3747.49
7199,Michelle Johnson,ijenkins@example.com,EE,2025-10-14,Standard,3378.43
7200,Timothy Johnson,rebecca78@example.net,NI,2025-01-22,Premium,1158.59
7201,John Reyes,nstevens@example.com,AT,2022-01-08,Premium,218.31
7202,Brent Little,joshuahoffman@example.org,MK,2021-04-24,Standard,584.14
7203,Mr. Jonathon Eaton,hannah18@example.net,MG,2025-04-11,Standard,4029.29
7204,Kayla Vaughn,jharmon@example.net,TZ,2020-05-25,Basic,2337.45
7205,Sydney Washington,brooksrobert@example.org,FJ,2023-10-15,Standard,1857.09
7206,Alicia Griffin,edwinhenry@example.org,CN,2021-05-09,Basic,1785.84
7207,Nicole Leblanc,garciadennis@example.net,MW,2021-08-20,Premium,1455.5
7208,Natasha Fritz,gordonchad@example.com,SV,2025-07-06,Premium,1690.11
7209,John Wilson,darrenstewart@example.org,SL,2025-06-10,Basic,4955.78
7210,Brenda Fitzgerald,zdixon@example.org,BW,2020-04-20,Standard,3866.19
7211,Kylie Hansen,kendra40@example.org,NZ,2023-02-09,Premium,1125.97
7212,Mary Eaton,marvinpeters@example.net,SR,2023-11-05,Basic,3276.61
7213,Mark Lewis,bruce85@example.net,JP,2024-06-23,Basic,2066.47
7214,Levi Cox,sandra28@example.com,MW,2020-12-14,Standard,3926.74
7215,Jessica Stewart,hortiz@example.org,KR,2025-07-21,Premium,4239.13
7216,Mrs. Leslie Anderson MD,mercerwendy@example.org,CH,2025-10-25,Premium,1735.44
7217,Cole Thompson MD,mary81@example.net,ZW,2025-04-28,Basic,2737.35
7218,Kenneth Brown,andrewphillips@example.com,HT,2021-10-17,Premium,1651.02
7219,Laura Anderson,thomas86@example.com,MA,2022-02-20,Standard,596.36
7220,Nicole Elliott,kmiller@example.org,KW,2021-08-27,Basic,543.12
7221,Jillian Johnson,bennettveronica@example.com,GB,2020-11-20,Standard,1633.33
7222,Ana Beck,monicagomez@example.org,ID,2022-03-27,Standard,3233.43
7223,Robert Roberson,jenniferhardin@example.com,NL,2021-09-28,Standard,1090.53
7224,Thomas Keith,dpatton@example.org,OM,2025-07-16,Basic,2478.66
7225,Austin Williams,teresa57@example.com,HT,2025-10-28,Standard,4048.9
7226,Tiffany Anderson,kimberly78@example.com,FM,2025-06-13,Standard,3798.38
7227,Brian Holland,kirbyhaley@example.net,MG,2021-03-27,Premium,1681.52
7228,Jennifer Rodriguez,robbinsthomas@example.net,BR,2025-02-13,Premium,1029.97
7229,Gary Robles DDS,andrea18@example.net,NP,2023-01-03,Standard,4553.27
7230,Julie Adams,xjones@example.com,BR,2020-10-31,Basic,3247.31
7231,Ronald Thompson,smithbrandon@example.org,IL,2022-01-25,Standard,3808.18
7232,Andrea Duncan,bradley56@example.net,LU,2025-06-03,Basic,971.75
7233,Anthony Santana,onealsarah@example.org,KI,2024-10-26,Basic,3508.62
7234,Bradley Thomas,lschultz@example.org,PW,2022-07-15,Premium,557.48
7235,Jill Banks,rachelrodriguez@example.com,PW,2024-10-10,Basic,3030.05
7236,Charles Jennings,nicole29@example.org,NA,2020-01-10,Basic,2082.72
7237,David Anderson,braunjesse@example.org,CA,2022-04-29,Standard,814.25
7238,Kathryn Perez,janetmason@example.org,SC,2021-07-04,Standard,2710.86
7239,Christina Chapman,james91@example.org,SZ,2020-08-28,Standard,751.86
7240,Megan Wright,sean88@example.org,KG,2022-02-03,Standard,607.77
7241,Belinda Meyer,cummingsjason@example.org,RW,2021-12-26,Basic,4091.41
7242,Kristen Moore,christinepadilla@example.com,LB,2020-11-21,Standard,3105.76
7243,Sierra Kennedy,sandra44@example.org,LT,2021-11-01,Premium,1686.8
7244,Mr. Clayton Baird,robertflowers@example.org,QA,2024-02-19,Premium,2268.43
7245,Misty Evans,ramirezdaniel@example.net,PW,2020-03-15,Premium,1304.93
7246,Juan Palmer,wsimpson@example.net,GA,2025-03-10,Premium,3370.85
7247,April Bass,karen45@example.com,UZ,2024-02-17,Standard,229.16
7248,Jacob Owens MD,ravensweeney@example.net,TR,2021-09-09,Premium,4182.92
7249,Charles Collins,hcummings@example.org,DJ,2025-03-29,Premium,1302.22
7250,Taylor Roberts,robertmartin@example.org,BH,2022-04-07,Premium,2257.74
7251,Wendy Higgins,joe40@example.org,US,2023-06-24,Premium,812.35
7252,Thomas Gomez,bjohnson@example.net,IL,2022-11-27,Standard,1294.03
7253,Scott Adams,jwhitaker@example.org,NP,2020-03-17,Premium,4301.9
7254,Jamie Martinez,vjones@example.net,TO,2025-01-07,Standard,4205.86
7255,Ashley Velez,elizabeth79@example.com,AR,2023-10-12,Standard,2825.98
7256,Virginia Murphy,cookjoshua@example.org,NE,2021-12-18,Basic,1041.97
7257,Gary Schultz,stevensmith@example.com,BO,2024-07-26,Premium,4254.73
7258,Anthony Townsend,washingtondaniel@example.net,YE,2020-02-08,Basic,2058.12
7259,Justin Davis,qcowan@example.org,TH,2022-03-07,Basic,4454.16
7260,Kara Alexander,charlesbecker@example.org,ML,2023-09-09,Standard,3759.28
7261,Tony Adkins,vevans@example.org,FM,2024-06-03,Basic,4004.31
7262,Kelly Young,crasmussen@example.net,PH,2023-11-05,Standard,4036.79
7263,Robert Kelley,kaylamcdaniel@example.net,RW,2021-07-06,Standard,2213.44
7264,Brendan Craig MD,omorrow@example.net,FI,2024-05-19,Standard,4510.26
7265,Michael Reed,apoole@example.net,BY,2020-04-23,Premium,1668.76
7266,Darlene Paul,maryjohnson@example.net,GA,2022-04-11,Standard,477.5
7267,Jason Morales,fisherronnie@example.org,VE,2025-08-03,Basic,759.01
7268,Richard Vargas,jennifer02@example.net,ME,2025-11-01,Basic,1309.79
7269,Linda Harris,thompsonlarry@example.net,TD,2024-01-01,Basic,2936.9
7270,Pamela Brown,reedcourtney@example.org,DO,2024-06-02,Premium,4906.95
7271,Richard Miller,lford@example.net,KH,2024-06-16,Basic,3570.93
7272,Craig Young,ischmidt@example.org,AM,2021-02-08,Basic,1636.08
7273,Ryan Taylor,williamscynthia@example.net,DZ,2021-12-13,Basic,1216.34
7274,Steven Lowery,hlewis@example.net,KM,2020-08-22,Standard,3616.07
7275,Lori Jackson,josephgonzalez@example.net,NI,2020-05-14,Basic,4884.82
7276,Roger Brown,ramosdanielle@example.com,EE,2022-02-06,Premium,2379.9
7277,Gregory Williams,jonescourtney@example.com,CI,2025-06-12,Basic,4199.41
7278,Robert Burton,bonillabryan@example.com,AO,2021-12-05,Standard,3132.15
7279,Christopher Martin,brian11@example.org,SC,2023-12-26,Standard,2996.21
7280,Erin Hinton,randallpham@example.org,TM,2022-09-25,Premium,4770.5
7281,Mr. Jeffrey Lawrence,cassie37@example.org,US,2020-04-30,Premium,208.36
7282,Brian Martinez,gpadilla@example.org,SA,2020-07-23,Standard,2839.08
7283,Andrew Bailey,lauraphillips@example.net,GY,2021-11-27,Premium,4489.62
7284,Rose Mcdonald,susanmcgee@example.com,PY,2022-01-13,Standard,4351.13
7285,Amy White,feliciapugh@example.net,WS,2023-09-07,Premium,412.51
7286,Robert Blake,englishandrea@example.com,ES,2021-11-05,Standard,420.52
7287,Jamie Randall,dukeselena@example.net,MN,2022-07-12,Basic,1452.84
7288,Juan Garcia,michael71@example.com,AO,2023-03-01,Standard,4742.02
7289,John Shea,dblankenship@example.org,BG,2022-08-27,Basic,235.13
7290,Ashley Johnson,kimberlyjohnson@example.org,PY,2025-02-07,Basic,2504.97
7291,Hannah Hoffman,michelejones@example.net,PT,2021-03-28,Basic,3845.39
7292,John Roy,bwu@example.net,AD,2023-03-21,Premium,4932.41
7293,Danielle Klein,leonard74@example.net,BZ,2020-05-16,Premium,3342.82
7294,Cynthia Garza,robert92@example.com,MZ,2021-07-20,Standard,2738.14
7295,Linda Cooper,kleinjeremy@example.org,ET,2021-01-17,Basic,1592.84
7296,Lisa Torres,floresmatthew@example.org,TO,2021-09-03,Premium,2892.3
7297,Caitlin Murray,xdavis@example.net,VN,2024-06-11,Basic,4736.71
7298,Jennifer Lowery,fjohnson@example.org,CA,2023-08-18,Premium,3854.87
7299,Victoria Bowers,emason@example.net,PW,2020-09-12,Basic,2975.68
7300,Mary Warren,ashleyallen@example.net,BG,2023-12-13,Premium,4857.35
7301,John Fuentes,brandon09@example.net,AF,2025-07-14,Premium,3589.36
7302,Madeline Johnson,ricky66@example.org,LT,2025-02-18,Standard,2978.49
7303,Jennifer Bradley,lisafigueroa@example.net,DJ,2025-04-20,Premium,3107.87
7304,Nicole Gibson,qlittle@example.org,PA,2025-03-02,Basic,2127.19
7305,Brian Johnson,lynn61@example.com,PE,2023-12-14,Premium,3689.53
7306,Jonathan Schultz,antoniosingleton@example.com,GR,2025-12-28,Premium,4900.93
7307,Anthony Leonard,markcharles@example.net,NP,2024-11-09,Premium,4195.12
7308,Joseph Yang,brandon31@example.org,PG,2021-09-10,Premium,3282.09
7309,Monica Fletcher,wmartinez@example.com,MK,2025-10-26,Standard,3670.47
7310,Annette Burch,smithjonathan@example.net,GN,2020-04-23,Standard,536.62
7311,Joshua Serrano,thomasdrew@example.org,LB,2025-05-06,Standard,2912.61
7312,Scott Williams,kjennings@example.com,LC,2024-11-03,Basic,1998.51
7313,Joel Blair,ydyer@example.com,CV,2024-11-11,Standard,1968.32
7314,Jessica Larson,rodneyhurley@example.net,PE,2022-03-15,Standard,778.7
7315,Lauren Lawrence,melissahopkins@example.org,ZM,2024-10-24,Standard,996.65
7316,Shawn Barajas,drakewilliam@example.org,GT,2022-01-29,Standard,1840.27
7317,Terrence Brown,heatherortiz@example.net,CG,2021-12-23,Basic,2208.77
7318,Jonathon Hunter,lindaflowers@example.org,NL,2022-11-26,Standard,2548.44
7319,Angela Crane,haley75@example.net,IN,2020-05-28,Premium,1376.48
7320,Rebekah Mendoza,marymcclain@example.com,BG,2023-06-10,Premium,1210.54
7321,Debra Stanley,jamie02@example.net,SK,2024-09-13,Basic,3201.74
7322,Emily Wheeler,brownstephen@example.org,RW,2022-01-03,Standard,2313.46
7323,Nicholas Wright,mperkins@example.net,SD,2021-11-18,Premium,2666.95
7324,Joseph Martin,mcdonaldjessica@example.net,ES,2020-05-30,Premium,4408.58
7325,Dylan Wallace,martineztamara@example.net,TV,2024-02-09,Premium,4911.85
7326,Maria Anderson,nrussell@example.net,GN,2021-01-26,Premium,3445.28
7327,Kara Becker,daviscurtis@example.net,VU,2021-11-10,Premium,925.71
7328,Dean Gonzalez,sloankaren@example.org,ST,2023-03-14,Basic,161.63
7329,Gabriela White,awilson@example.com,SM,2025-08-31,Standard,1985.29
7330,Sean Graham,qdiaz@example.org,JM,2021-07-23,Premium,4020.19
7331,Taylor Miller,lewisscott@example.net,PG,2021-02-06,Basic,2860.49
7332,Jason Cherry,madelinepark@example.com,UZ,2021-02-28,Premium,4782.99
7333,Jessica Snow,morristhomas@example.net,SV,2023-04-25,Premium,3218.76
7334,Tina Cherry,wrighttina@example.net,GY,2020-10-25,Standard,990.75
7335,Stacey Jackson,barbarahamilton@example.net,EE,2024-10-24,Premium,4881.29
7336,Robert Miller,lewismichael@example.net,LC,2021-01-26,Premium,4373.28
7337,Joseph Hodge,lori49@example.org,SA,2021-05-13,Premium,3038.62
7338,John Phillips,garyroberts@example.com,CI,2023-05-13,Basic,966.95
7339,Erin Trevino,ariel68@example.com,PY,2025-09-14,Standard,3561.2
7340,James Green,racheldavis@example.com,CG,2020-12-10,Premium,2585.91
7341,Kevin Dudley,joseph28@example.org,TV,2022-11-30,Standard,248.67
7342,Carrie Snyder,collinsbrenda@example.net,MR,2022-04-09,Premium,4682.94
7343,Misty Nelson,kdodson@example.org,AZ,2025-10-23,Premium,4055.3
7344,Anita Peters,jamesann@example.com,CV,2022-08-24,Standard,4681.66
7345,Kara Kim,mponce@example.org,VU,2021-06-21,Premium,1810.36
7346,Laura Pierce,catherine05@example.net,SM,2023-05-29,Premium,2991.52
7347,Philip Todd,william46@example.com,KZ,2021-10-20,Premium,4511.13
7348,Andrea Rice,randalljessica@example.com,PG,2025-06-26,Standard,1046.48
7349,Brian Henderson,amberbaker@example.org,SE,2020-04-10,Premium,4986.98
7350,Jennifer Jimenez,conradscott@example.org,TJ,2020-06-08,Standard,4695.31
7351,Breanna Brown,kristophercooper@example.com,JO,2022-03-26,Basic,2785.1
7352,Wanda Mendez,alvarezterri@example.com,BH,2023-09-02,Standard,3941.91
7353,Jesse Cox,brittany35@example.com,SY,2024-03-10,Premium,3376.65
7354,Tyler Mcmahon,joneslaura@example.com,GY,2020-09-09,Premium,1757.89
7355,Kathleen House,maryjackson@example.org,DE,2021-02-28,Standard,792.77
7356,Becky Santana,pramirez@example.org,BG,2024-12-09,Standard,1022.87
7357,Paul Hughes,jason37@example.com,BB,2024-09-11,Standard,303.79
7358,Christy Bennett,brittanyhill@example.org,JO,2025-09-28,Premium,4591.39
7359,Charles Orr,sarah28@example.org,BA,2024-11-29,Standard,4073.45
7360,David Chen,mejiasandra@example.net,GM,2021-06-20,Basic,3567.42
7361,Jeremy Bennett,wsantos@example.net,GH,2021-01-29,Basic,584.02
7362,Terry Wilkins,anthonyhess@example.net,MC,2021-10-30,Basic,545.67
7363,Nicole Higgins,keithkent@example.net,CV,2020-07-02,Basic,1670.71
7364,Carolyn Kim,michaelmorrison@example.com,DK,2021-09-05,Basic,2858.68
7365,Crystal Johnson,briannatate@example.net,SY,2020-10-27,Basic,2706.44
7366,Richard Thompson,rickgonzales@example.com,BS,2020-03-20,Standard,3808.93
7367,Derrick Moss,justin42@example.net,KH,2021-08-26,Basic,1084.57
7368,Charles Hart,lauraharris@example.com,SN,2022-10-12,Standard,763.83
7369,Mr. William West,travispeterson@example.org,UG,2021-04-12,Premium,1535.5
7370,Ashley Kerr,hrivera@example.org,NL,2021-03-05,Basic,2188.96
7371,Melissa Gilbert,clozano@example.org,MH,2021-07-06,Standard,1947.63
7372,Karen Ward,pearsonjeffrey@example.org,GR,2022-11-12,Standard,216.79
7373,Raymond Valdez,matthew13@example.com,TG,2021-05-23,Premium,1675.42
7374,Amy Cross,christopher37@example.org,HR,2021-10-30,Standard,3087.35
7375,Madison Anderson,millersherri@example.org,SR,2020-10-31,Standard,2538.31
7376,Lydia Hampton,nixonrandy@example.com,ZM,2025-12-27,Standard,3877.13
7377,Melissa Day MD,bradyallen@example.net,NG,2025-11-15,Basic,370.07
7378,Kimberly Lang,bedwards@example.net,BZ,2024-11-02,Premium,1021.59
7379,Paige Andrews,millerandrew@example.net,SL,2023-06-16,Premium,1604.89
7380,Kelly Lee,ochoajohn@example.com,MN,2021-10-30,Basic,3764.47
7381,Jasmine Roberts,rlee@example.net,CN,2021-02-21,Basic,2759.66
7382,Sarah Swanson,abbottmary@example.org,FR,2020-04-30,Basic,1636.9
7383,Tiffany Mcintyre,petersendoris@example.com,MU,2021-01-11,Premium,2718.03
7384,Ashley Jones,vangpaul@example.net,SV,2021-11-08,Premium,4837.16
7385,Rebecca Jacobs,jamesperry@example.com,UG,2024-12-06,Standard,1022.37
7386,Kevin Williams,smithspencer@example.org,ER,2022-11-01,Basic,356.93
7387,Adam Rice,michele39@example.org,FR,2020-12-17,Basic,4381.16
7388,Joe Wilson,rasmussenjason@example.net,SM,2024-02-29,Basic,2591.04
7389,Ashlee Martin,collinsnatalie@example.com,DK,2023-11-14,Premium,2592.85
7390,Brianna Rojas,reynoldskathryn@example.org,HR,2023-01-06,Basic,3526.0
7391,Brittany Mcneil,jenniferjackson@example.org,AE,2025-10-25,Premium,583.39
7392,Brent Cox,smithrobert@example.org,CH,2024-11-26,Premium,4472.54
7393,Elizabeth Olson,campbellemily@example.org,ME,2023-08-06,Basic,1669.52
7394,Scott Ellis,banthony@example.net,GY,2020-03-14,Basic,1097.68
7395,Larry Collins,chaseacosta@example.net,ZM,2020-08-12,Premium,2898.61
7396,Daniel Murphy,frankmiller@example.com,MD,2021-09-02,Basic,176.4
7397,Alexandria Acevedo,jamesweiss@example.com,MR,2021-01-26,Standard,1109.55
7398,Susan Meyers,xavier17@example.net,JO,2020-03-27,Basic,670.02
7399,Cindy Perry,sanderssamuel@example.net,PY,2024-06-24,Standard,123.22
7400,Michelle Walker,housejames@example.org,CZ,2025-09-03,Premium,3332.01
7401,Karen Gardner,richardgreene@example.com,AU,2025-01-16,Standard,4923.57
7402,Jose Grant,smithashley@example.com,TH,2020-08-12,Standard,4150.2
7403,Michael Randolph,ericadickerson@example.com,SM,2023-02-12,Standard,4596.16
7404,A,jeremycarter@example.org,CV,2022-07-29,Standard,319.31
7405,Bryan Fields,jamessmith@example.com,MW,2022-07-04,Premium,3033.88
7406,Jodi Smith,orodriguez@example.org,MK,2024-09-13,Basic,3375.81
7407,Mr. Christopher Johnson,jimmy98@example.net,TM,2025-11-24,Standard,3433.94
7408,Latasha Wright,grahamrobert@example.com,NR,2025-04-19,Basic,4332.34
7409,Tristan Mckenzie,uortega@example.net,PY,2025-09-05,Basic,1617.72
7410,Ashley Sims,bserrano@example.net,LC,2021-10-01,Basic,3709.5
7411,Douglas Frye,jmorse@example.com,FM,2024-03-15,Standard,2105.1
7412,Eric Patterson,samantharichardson@example.net,DZ,2023-07-07,Premium,2137.85
7413,Troy Kennedy,awolfe@example.net,GB,2025-10-25,Standard,1947.95
7414,Catherine Klein,taylor34@example.com,PG,2021-08-31,Premium,4101.95
7415,Amanda Rodriguez DDS,xhunt@example.org,ZA,2024-01-03,Standard,1341.78
7416,Cynthia Anderson,gerald04@example.com,AE,2024-06-11,Premium,3170.03
7417,Emily Jones,vfields@example.com,CR,2022-03-14,Standard,304.82
7418,Kenneth Lee Jr.,thomasjulie@example.org,AZ,2022-04-08,Standard,731.55
7419,Thomas Tucker,bowendana@example.org,BT,2021-08-11,Basic,1192.58
7420,Catherine Shaw,bryan99@example.com,MN,2025-01-14,Basic,660.46
7421,Jessica Martin,grantbrent@example.org,BN,2022-01-11,Premium,4520.86
7422,Donald Daniels,uprice@example.com,IR,2023-07-29,Standard,425.85
7423,Mark Pope,ortegatheresa@example.net,NL,2024-03-26,Basic,1704.15
7424,Bradley Forbes,molly47@example.org,RO,2021-12-07,Basic,1356.85
7425,Matthew Hartman,coxjoe@example.com,OM,2020-03-22,Basic,3603.61
7426,Katherine Brown,smithalyssa@example.com,LY,2025-08-26,Basic,2051.2
7427,Christine Peterson,qross@example.org,SG,2020-05-02,Basic,1503.55
7428,Cory Nguyen,sonya33@example.com,BD,2025-03-04,Basic,1381.35
7429,Daniel Rowland,andersonleah@example.net,SB,2025-10-12,Premium,2035.04
7430,David Foster,allenryan@example.net,BA,2020-03-11,Premium,4756.02
7431,Miguel Smith,bschneider@example.org,LU,2022-08-26,Basic,4247.63
7432,Nancy Silva,ashley34@example.com,VA,2022-01-04,Premium,722.86
7433,Matthew Miller,lopezanita@example.net,MC,2024-04-03,Premium,2397.89
7434,Matthew Taylor,matthew57@example.com,CD,2023-05-14,Premium,645.89
7435,Gregory Schultz,boydstephanie@example.org,NZ,2023-09-20,Premium,4182.16
7436,David Smith,mckinneyoscar@example.org,NI,2022-04-20,Premium,509.68
7437,Timothy Cline,nicholascarter@example.org,SN,2023-05-24,Basic,4051.4
7438,Chelsea Yang,rscott@example.com,SE,2020-03-09,Premium,2236.15
7439,William Perry,gibbsnancy@example.net,SD,2020-07-27,Standard,2246.73
7440,William Salazar,robert40@example.net,RU,2022-06-17,Premium,2265.92
7441,Laura Gonzales,hendersonelizabeth@example.net,BZ,2024-02-23,Premium,3348.1
7442,Antonio Johnson,stephaniebaker@example.net,TV,2020-10-31,Basic,3857.27
7443,Erik Williams,mfreeman@example.com,LS,2025-05-08,Premium,3865.89
7444,Alicia Craig,whitedaniel@example.net,CH,2020-03-13,Basic,1657.81
7445,Raymond Benson,laura70@example.net,KR,2022-09-14,Basic,169.63
7446,Allen Powell,tjones@example.com,NG,2024-02-19,Premium,1772.6
7447,Kevin Brown,carl28@example.net,ZM,2020-10-21,Standard,4617.01
7448,Brian Brock,harold28@example.net,JP,2020-03-05,Standard,2363.97
7449,John Cooper,clarksusan@example.org,UZ,2022-12-29,Basic,376.5
7450,Alison Hill,vhall@example.net,SY,2021-08-23,Standard,850.18
7451,Natasha Banks,iblevins@example.net,BW,2025-10-06,Standard,2577.41
7452,Brian Rodriguez,chelseaspence@example.com,SK,2022-09-05,Premium,1001.42
7453,Doris Silva,stephanieschultz@example.net,DO,2023-01-05,Premium,1745.85
7454,Melissa Davis,vickiturner@example.com,NO,2022-04-01,Basic,2250.47
7455,Michelle Moore,sherry21@example.net,HR,2020-03-01,Standard,439.98
7456,Carla Martin,davidjones@example.org,GR,2021-06-01,Premium,3048.13
7457,William Webb,asoto@example.com,VU,2020-06-22,Standard,2828.58
7458,Patricia Bates,christianatkins@example.org,AM,2024-05-23,Premium,2780.9
7459,Roger Aguilar,john28@example.com,LY,2022-04-09,Standard,377.89
7460,Carlos Harper,amandahorton@example.net,IR,2025-01-18,Basic,419.14
7461,Eduardo Hurst,sydney87@example.com,IT,2021-03-18,Basic,2717.94
7462,Shawn Richards,whitakercraig@example.net,RU,2021-01-26,Basic,3630.36
7463,Mandy George,dylanduncan@example.com,BG,2020-05-13,Basic,4670.72
7464,Ryan Galvan,parsonsamber@example.org,PL,2020-06-23,Standard,288.31
7465,Joseph Briggs,oware@example.net,BA,2021-06-14,Premium,3453.15
7466,Chris Gordon,jordanrebecca@example.com,BA,2024-04-28,Premium,1967.95
7467,Isaiah Wood,theresa00@example.org,NZ,2020-05-02,Basic,386.25
7468,Jason Gibson PhD,rstewart@example.net,TM,2024-02-04,Standard,3866.61
7469,Daniel Davis,edavis@example.net,NE,2025-07-28,Premium,4299.31
7470,Douglas Klein,denisewilson@example.com,TR,2023-07-17,Basic,272.46
7471,Amber Johnson,erica49@example.org,DJ,2021-01-29,Basic,462.23
7472,Robert Arnold,gmorales@example.com,NG,2025-06-05,Basic,4137.59
7473,Jacob Johnson,davisandrew@example.net,DJ,2024-08-27,Standard,4692.33
7474,Karen Ramos,wmorales@example.net,PY,2020-05-11,Basic,1991.67
7475,Victoria Rivera,ashleylee@example.org,TD,2025-05-06,Basic,3118.64
7476,Erik Marshall,not-an-email,ME,2021-05-18,Standard,4560.18
7477,John Robles,melvinlawrence@example.net,AT,2023-12-03,Premium,3446.12
7478,Logan Robinson,kelseywolfe@example.org,HR,2022-05-22,Basic,1325.21
7479,Kyle Munoz,colleenlawrence@example.org,ZA,2025-07-29,Basic,2329.42
7480,Tiffany Davis,davisjames@example.com,SK,2024-11-19,Premium,2325.69
7481,Michael Brown,martinsharon@example.com,VC,2020-02-27,Standard,1196.82
7482,Crystal Alvarez,chelsea63@example.net,KM,2022-01-18,Standard,3221.76
7483,Nicholas Hensley,harveypatrick@example.org,WS,2021-10-24,Premium,4818.89
7484,Sean Hall,stevenberg@example.com,QA,2024-01-28,Standard,4995.79
7485,Kelly Rivera,shepardkristina@example.com,SR,2025-08-04,Premium,1903.58
7486,Kelsey Jenkins,heather46@example.com,MH,2021-05-10,Premium,2215.51
7487,Steven Jones,peckvictoria@example.com,TJ,2025-10-10,Standard,805.52
7488,Ryan White,sean14@example.net,UG,2023-08-27,Standard,2110.82
